type,name,email,createdAt,sku,description,price,active,qty,category,order,items,status,method,reference,expiresAt
ORDER,,customer195@example.com,2025-07-05T10:15:28.4706872,,,641.991850,,2|4,,ORD-00831,SKU8|SKU122,PENDING,,,
ORDER,,customer417@example.com,2025-09-17T10:15:28.4706872,,,882.323822,,1|1|3,,ORD-00832,SKU940|SKU313|SKU898,PAID,,,
ORDER,,customer116@example.com,2025-08-19T10:15:28.4706872,,,718.165540,,1|5|1|1,,ORD-00833,SKU895|SKU951|SKU475|SKU641,NEW,,,
ORDER,,customer297@example.com,2025-07-09T10:15:28.4706872,,,1982.628702,,3|2|4|5|1,,ORD-00834,SKU343|SKU382|SKU571|SKU187|SKU729,SHIPPED,,,
ORDER,,customer491@example.com,2025-01-28T10:15:28.4706872,,,838.362935,,5|5|5|4|3,,ORD-00835,SKU334|SKU499|SKU208|SKU276|SKU190,SHIPPED,,,
ORDER,,customer344@example.com,2025-07-01T10:15:28.4706872,,,527.787988,,2|2,,ORD-00836,SKU317|SKU557,CANCELLED,,,
ORDER,,customer153@example.com,2025-04-25T10:15:28.4706872,,,1517.432191,,4|2|2|3,,ORD-00837,SKU375|SKU808|SKU704|SKU417,PENDING,,,
ORDER,,customer76@example.com,2025-09-08T10:15:28.4706872,,,498.766200,,3|3,,ORD-00838,SKU293|SKU106,PENDING,,,
ORDER,,customer18@example.com,2025-03-17T10:15:28.4706872,,,1411.371312,,5|5|2|1|2,,ORD-00839,SKU161|SKU599|SKU7|SKU309|SKU526,PAID,,,
ORDER,,customer257@example.com,2025-10-15T10:15:28.4706872,,,349.495935,,3|3|5|3,,ORD-00840,SKU296|SKU350|SKU37|SKU491,NEW,,,
ORDER,,customer369@example.com,2025-08-13T10:15:28.4706872,,,1138.232977,,4|5|2|4|4,,ORD-00841,SKU2|SKU838|SKU137|SKU461|SKU969,PAID,,,
ORDER,,customer72@example.com,2025-10-22T10:15:28.4706872,,,1971.765632,,3|4|3|1|2,,ORD-00842,SKU525|SKU146|SKU220|SKU324|SKU226,PENDING,,,
ORDER,,customer419@example.com,2025-10-26T10:15:28.4706872,,,2157.153626,,5|3|5|1|5,,ORD-00843,SKU161|SKU441|SKU601|SKU370|SKU976,SHIPPED,,,
ORDER,,customer412@example.com,2025-07-31T10:15:28.4706872,,,289.349837,,2,,ORD-00844,SKU911,PENDING,,,
ORDER,,customer481@example.com,2025-02-04T10:15:28.4706872,,,368.311089,,5|3|3,,ORD-00845,SKU431|SKU255|SKU402,SHIPPED,,,
ORDER,,customer212@example.com,2025-07-23T10:15:28.4706872,,,1732.660895,,2|2|2|3,,ORD-00846,SKU570|SKU379|SKU968|SKU314,NEW,,,
ORDER,,customer146@example.com,2025-06-29T10:15:28.4706872,,,1423.094783,,2|3|4,,ORD-00847,SKU510|SKU603|SKU435,PENDING,,,
ORDER,,customer391@example.com,2025-04-05T10:15:28.4706872,,,122.342446,,5|3|2|4|4,,ORD-00848,SKU688|SKU763|SKU869|SKU320|SKU419,PAID,,,
ORDER,,customer352@example.com,2025-07-19T10:15:28.4706872,,,1127.842475,,4|1|4|2,,ORD-00849,SKU56|SKU797|SKU937|SKU604,PAID,,,
ORDER,,customer480@example.com,2025-10-16T10:15:28.4706872,,,530.807302,,2|4|5|2,,ORD-00850,SKU217|SKU794|SKU983|SKU751,SHIPPED,,,
ORDER,,customer71@example.com,2025-09-03T10:15:28.4706872,,,766.323482,,5|4|5|1,,ORD-00851,SKU376|SKU236|SKU981|SKU298,PENDING,,,
ORDER,,customer232@example.com,2025-01-23T10:15:28.4706872,,,630.784754,,2|4|1|1,,ORD-00852,SKU529|SKU333|SKU203|SKU727,CANCELLED,,,
ORDER,,customer425@example.com,2025-12-16T10:15:28.4706872,,,191.046889,,3,,ORD-00853,SKU699,PAID,,,
ORDER,,customer433@example.com,2025-07-13T10:15:28.4706872,,,402.507899,,5,,ORD-00854,SKU367,NEW,,,
ORDER,,customer387@example.com,2025-02-03T10:15:28.4706872,,,781.849775,,5|2,,ORD-00855,SKU247|SKU494,NEW,,,
ORDER,,customer63@example.com,2025-10-21T10:15:28.4706872,,,655.955233,,2|2|3,,ORD-00856,SKU966|SKU614|SKU884,CANCELLED,,,
ORDER,,customer191@example.com,2025-03-26T10:15:28.4706872,,,573.417326,,5|4,,ORD-00857,SKU381|SKU650,SHIPPED,,,
ORDER,,customer74@example.com,2025-11-25T10:15:28.4706872,,,868.276639,,1|2,,ORD-00858,SKU340|SKU717,NEW,,,
ORDER,,customer185@example.com,2025-04-14T10:15:28.4706872,,,217.895963,,5|3|2|2,,ORD-00859,SKU898|SKU748|SKU576|SKU226,PAID,,,
ORDER,,customer176@example.com,2025-11-25T10:15:28.4706872,,,1194.104239,,3|5|3,,ORD-00860,SKU849|SKU284|SKU691,CANCELLED,,,
ORDER,,customer189@example.com,2025-11-30T10:15:28.4706872,,,911.893689,,2|5,,ORD-00861,SKU48|SKU787,SHIPPED,,,
ORDER,,customer222@example.com,2025-11-11T10:15:28.4706872,,,614.687189,,5|2|5|2|2,,ORD-00862,SKU373|SKU405|SKU851|SKU327|SKU392,NEW,,,
ORDER,,customer102@example.com,2025-03-03T10:15:28.4706872,,,1570.079891,,4|4|2|1,,ORD-00863,SKU649|SKU119|SKU8|SKU602,CANCELLED,,,
ORDER,,customer388@example.com,2025-06-05T10:15:28.4706872,,,799.196390,,5|2|5,,ORD-00864,SKU230|SKU888|SKU119,PAID,,,
ORDER,,customer152@example.com,2025-03-24T10:15:28.4706872,,,430.193199,,3,,ORD-00865,SKU213,PENDING,,,
ORDER,,customer466@example.com,2025-02-18T10:15:28.4706872,,,912.255101,,2|1|3,,ORD-00866,SKU989|SKU12|SKU279,PAID,,,
ORDER,,customer193@example.com,2025-10-17T10:15:28.4706872,,,800.345971,,3|5,,ORD-00867,SKU523|SKU172,PAID,,,
ORDER,,customer263@example.com,2025-06-09T10:15:28.4706872,,,2295.177982,,1|1|4|5|4,,ORD-00868,SKU341|SKU66|SKU43|SKU517|SKU367,CANCELLED,,,
ORDER,,customer437@example.com,2025-03-12T10:15:28.4706872,,,1312.121170,,3|5|1,,ORD-00869,SKU575|SKU261|SKU80,SHIPPED,,,
ORDER,,customer111@example.com,2025-06-21T10:15:28.4706872,,,164.380591,,3,,ORD-00870,SKU691,CANCELLED,,,
ORDER,,customer336@example.com,2026-01-19T10:15:28.4706872,,,473.758113,,3|5,,ORD-00871,SKU834|SKU969,NEW,,,
ORDER,,customer138@example.com,2025-09-23T10:15:28.4706872,,,1341.040638,,4|1|5|2,,ORD-00872,SKU863|SKU164|SKU877|SKU387,SHIPPED,,,
ORDER,,customer121@example.com,2026-01-14T10:15:28.4706872,,,1051.828524,,5|5|5|5,,ORD-00873,SKU302|SKU920|SKU236|SKU359,PAID,,,
ORDER,,customer354@example.com,2025-04-09T10:15:28.4706872,,,1398.793549,,4|1|2|2|2,,ORD-00874,SKU648|SKU220|SKU185|SKU897|SKU255,PAID,,,
ORDER,,customer25@example.com,2025-07-30T10:15:28.4706872,,,1967.526291,,1|1|2|3,,ORD-00875,SKU742|SKU332|SKU954|SKU485,PAID,,,
ORDER,,customer74@example.com,2025-09-29T10:15:28.4706872,,,17.720914,,4,,ORD-00876,SKU584,CANCELLED,,,
ORDER,,customer368@example.com,2025-02-09T10:15:28.4706872,,,1761.308752,,3|1|5|3|4,,ORD-00877,SKU738|SKU64|SKU585|SKU889|SKU507,NEW,,,
ORDER,,customer62@example.com,2025-06-11T10:15:28.4706872,,,962.494419,,2|3,,ORD-00878,SKU532|SKU366,NEW,,,
ORDER,,customer246@example.com,2025-12-11T10:15:28.4706872,,,340.245410,,1,,ORD-00879,SKU646,NEW,,,
ORDER,,customer24@example.com,2025-09-30T10:15:28.4706872,,,76.242128,,1,,ORD-00880,SKU124,PENDING,,,
ORDER,,customer178@example.com,2025-12-16T10:15:28.4706872,,,447.867736,,3,,ORD-00881,SKU247,PENDING,,,
ORDER,,customer170@example.com,2025-09-14T10:15:28.4706872,,,142.850295,,3|2,,ORD-00882,SKU794|SKU430,NEW,,,
ORDER,,customer46@example.com,2025-06-29T10:15:28.4706872,,,21.447192,,4|2|5,,ORD-00883,SKU642|SKU25|SKU563,PENDING,,,
ORDER,,customer160@example.com,2025-11-03T10:15:28.4706872,,,1445.396182,,2|3|1,,ORD-00884,SKU163|SKU791|SKU207,CANCELLED,,,
ORDER,,customer439@example.com,2025-05-17T10:15:28.4706872,,,427.673918,,1,,ORD-00885,SKU774,PENDING,,,
ORDER,,customer496@example.com,2025-10-29T10:15:28.4706872,,,536.227618,,5|1|2|2|1,,ORD-00886,SKU679|SKU763|SKU602|SKU371|SKU8,NEW,,,
ORDER,,customer431@example.com,2025-03-04T10:15:28.4706872,,,1307.371479,,3|1|1|4,,ORD-00887,SKU829|SKU222|SKU184|SKU881,NEW,,,
ORDER,,customer213@example.com,2026-01-04T10:15:28.4706872,,,660.884106,,2|5|2|3|3,,ORD-00888,SKU319|SKU115|SKU818|SKU733|SKU839,NEW,,,
ORDER,,customer404@example.com,2025-11-04T10:15:28.4706872,,,934.124871,,1|2|2|2,,ORD-00889,SKU546|SKU867|SKU711|SKU513,NEW,,,
ORDER,,customer190@example.com,2025-04-09T10:15:28.4706872,,,42.042757,,4|4|1|2|5,,ORD-00890,SKU717|SKU559|SKU760|SKU681|SKU960,PENDING,,,
ORDER,,customer486@example.com,2025-10-08T10:15:28.4706872,,,84.412149,,4|2|4,,ORD-00891,SKU413|SKU173|SKU917,PAID,,,
ORDER,,customer362@example.com,2025-09-10T10:15:28.4706872,,,991.411460,,2|1|5|2|2,,ORD-00892,SKU217|SKU763|SKU180|SKU426|SKU364,SHIPPED,,,
ORDER,,customer494@example.com,2025-01-28T10:15:28.4706872,,,569.504073,,4|1,,ORD-00893,SKU569|SKU546,CANCELLED,,,
ORDER,,customer103@example.com,2025-03-09T10:15:28.4706872,,,206.612962,,1|5|1|5|4,,ORD-00894,SKU178|SKU38|SKU138|SKU148|SKU203,NEW,,,
ORDER,,customer437@example.com,2025-03-09T10:15:28.4706872,,,1669.141972,,1|1|2|3,,ORD-00895,SKU224|SKU129|SKU169|SKU426,NEW,,,
ORDER,,customer34@example.com,2025-03-04T10:15:28.4706872,,,987.213666,,2|1|5,,ORD-00896,SKU797|SKU981|SKU218,CANCELLED,,,
ORDER,,customer163@example.com,2025-05-05T10:15:28.4706872,,,654.568540,,2|5|1|2|3,,ORD-00897,SKU536|SKU147|SKU740|SKU104|SKU222,SHIPPED,,,
ORDER,,customer347@example.com,2025-12-14T10:15:28.4706872,,,260.120611,,1|2|3|2|5,,ORD-00898,SKU940|SKU228|SKU978|SKU278|SKU701,NEW,,,
ORDER,,customer274@example.com,2025-09-09T10:15:28.4706872,,,949.690832,,1|2,,ORD-00899,SKU101|SKU507,CANCELLED,,,
ORDER,,customer11@example.com,2025-07-09T10:15:28.4706872,,,177.384594,,4|1|1|2,,ORD-00900,SKU369|SKU353|SKU470|SKU894,CANCELLED,,,
ORDER,,customer89@example.com,2025-03-10T10:15:28.4706872,,,183.711874,,2,,ORD-00901,SKU314,CANCELLED,,,
ORDER,,customer156@example.com,2025-11-11T10:15:28.4706872,,,95.724034,,2|2|3,,ORD-00902,SKU34|SKU548|SKU820,SHIPPED,,,
ORDER,,customer268@example.com,2025-11-21T10:15:28.4706872,,,45.920818,,3|2,,ORD-00903,SKU342|SKU648,NEW,,,
ORDER,,customer161@example.com,2025-03-25T10:15:28.4706872,,,38.423479,,5|1|4,,ORD-00904,SKU595|SKU349|SKU664,SHIPPED,,,
ORDER,,customer234@example.com,2025-08-31T10:15:28.4706872,,,277.348686,,3,,ORD-00905,SKU970,CANCELLED,,,
ORDER,,customer423@example.com,2025-05-28T10:15:28.4706872,,,347.508279,,4,,ORD-00906,SKU306,PAID,,,
ORDER,,customer195@example.com,2025-02-06T10:15:28.4706872,,,235.351362,,3|3,,ORD-00907,SKU320|SKU19,PENDING,,,
ORDER,,customer327@example.com,2025-07-03T10:15:28.4706872,,,245.435100,,2|3|4,,ORD-00908,SKU736|SKU505|SKU769,PENDING,,,
ORDER,,customer19@example.com,2025-02-18T10:15:28.4706872,,,1187.407995,,4|5|2|5,,ORD-00909,SKU989|SKU667|SKU154|SKU253,PENDING,,,
ORDER,,customer360@example.com,2025-08-05T10:15:28.4706872,,,391.582857,,4,,ORD-00910,SKU536,NEW,,,
ORDER,,customer16@example.com,2025-06-22T10:15:28.4706872,,,178.933786,,5|4|5,,ORD-00911,SKU688|SKU364|SKU873,PAID,,,
ORDER,,customer280@example.com,2025-02-21T10:15:28.4706872,,,782.471784,,5|4,,ORD-00912,SKU79|SKU457,NEW,,,
ORDER,,customer345@example.com,2025-11-20T10:15:28.4706872,,,1123.278124,,2|2|3|1,,ORD-00913,SKU377|SKU756|SKU70|SKU683,SHIPPED,,,
ORDER,,customer151@example.com,2026-01-07T10:15:28.4706872,,,1555.943371,,5|2|1|3,,ORD-00914,SKU160|SKU227|SKU636|SKU239,SHIPPED,,,
ORDER,,customer343@example.com,2025-02-14T10:15:28.4706872,,,378.570607,,5|4|5,,ORD-00915,SKU72|SKU485|SKU242,SHIPPED,,,
ORDER,,customer475@example.com,2025-02-16T10:15:28.4706872,,,1128.028647,,2|4|3,,ORD-00916,SKU940|SKU313|SKU196,PAID,,,
ORDER,,customer369@example.com,2025-10-26T10:15:28.4706872,,,1366.932439,,2|1|1,,ORD-00917,SKU979|SKU797|SKU994,CANCELLED,,,
ORDER,,customer152@example.com,2026-01-10T10:15:28.4706872,,,416.630196,,4,,ORD-00918,SKU679,CANCELLED,,,
ORDER,,customer417@example.com,2025-05-29T10:15:28.4706872,,,1180.541007,,1|1|3,,ORD-00919,SKU79|SKU881|SKU833,SHIPPED,,,
ORDER,,customer297@example.com,2025-02-23T10:15:28.4706872,,,30.424209,,5|4|1,,ORD-00920,SKU891|SKU577|SKU317,CANCELLED,,,
ORDER,,customer376@example.com,2025-03-18T10:15:28.4706872,,,559.272612,,4|5,,ORD-00921,SKU844|SKU221,NEW,,,
ORDER,,customer127@example.com,2025-10-12T10:15:28.4706872,,,35.049864,,5,,ORD-00922,SKU125,SHIPPED,,,
ORDER,,customer15@example.com,2025-05-21T10:15:28.4706872,,,549.061401,,5|4,,ORD-00923,SKU970|SKU851,SHIPPED,,,
ORDER,,customer351@example.com,2025-05-17T10:15:28.4706872,,,467.152715,,2|4,,ORD-00924,SKU285|SKU359,PENDING,,,
ORDER,,customer356@example.com,2025-05-12T10:15:28.4706872,,,1250.771274,,3|2|2|1,,ORD-00925,SKU626|SKU424|SKU889|SKU570,CANCELLED,,,
ORDER,,customer307@example.com,2025-10-26T10:15:28.4706872,,,1729.325278,,1|3|3|1,,ORD-00926,SKU24|SKU876|SKU524|SKU745,SHIPPED,,,
ORDER,,customer482@example.com,2025-09-02T10:15:28.4706872,,,313.521396,,1,,ORD-00927,SKU68,PAID,,,
ORDER,,customer222@example.com,2025-01-30T10:15:28.4706872,,,618.789202,,1|4|2|4|1,,ORD-00928,SKU503|SKU109|SKU387|SKU765|SKU725,PAID,,,
ORDER,,customer276@example.com,2025-02-25T10:15:28.4706872,,,803.825831,,4|4,,ORD-00929,SKU289|SKU264,SHIPPED,,,
ORDER,,customer153@example.com,2025-08-02T10:15:28.4706872,,,299.833983,,1|4,,ORD-00930,SKU888|SKU550,NEW,,,
ORDER,,customer468@example.com,2025-09-07T10:15:28.4706872,,,250.158251,,5|2,,ORD-00931,SKU601|SKU391,PAID,,,
ORDER,,customer485@example.com,2026-01-20T10:15:28.4706872,,,361.856326,,2|5|4|5,,ORD-00932,SKU470|SKU281|SKU14|SKU169,NEW,,,
ORDER,,customer335@example.com,2025-05-05T10:15:28.4706872,,,359.539891,,3,,ORD-00933,SKU451,CANCELLED,,,
ORDER,,customer426@example.com,2025-02-21T10:15:28.4706872,,,219.047025,,2|5,,ORD-00934,SKU900|SKU867,PENDING,,,
ORDER,,customer102@example.com,2025-09-03T10:15:28.4706872,,,1856.901798,,4|4|1|5|4,,ORD-00935,SKU932|SKU495|SKU2|SKU311|SKU327,PENDING,,,
ORDER,,customer493@example.com,2025-04-17T10:15:28.4706872,,,352.820681,,2,,ORD-00936,SKU476,PAID,,,
ORDER,,customer401@example.com,2025-07-03T10:15:28.4706872,,,1790.196294,,2|3|5|1,,ORD-00937,SKU621|SKU493|SKU376|SKU425,NEW,,,
ORDER,,customer302@example.com,2025-05-22T10:15:28.4706872,,,930.578326,,3|3,,ORD-00938,SKU184|SKU47,PAID,,,
ORDER,,customer307@example.com,2025-04-02T10:15:28.4706872,,,894.180152,,3|2|3|4,,ORD-00939,SKU286|SKU200|SKU908|SKU235,PENDING,,,
ORDER,,customer191@example.com,2025-10-02T10:15:28.4706872,,,906.396030,,5|2,,ORD-00940,SKU675|SKU140,NEW,,,
ORDER,,customer29@example.com,2025-09-26T10:15:28.4706872,,,240.598921,,4,,ORD-00941,SKU860,CANCELLED,,,
ORDER,,customer154@example.com,2025-04-18T10:15:28.4706872,,,821.475695,,3|4,,ORD-00942,SKU664|SKU690,PENDING,,,
ORDER,,customer307@example.com,2025-11-28T10:15:28.4706872,,,649.871719,,3|2|2|3,,ORD-00943,SKU701|SKU874|SKU92|SKU798,CANCELLED,,,
ORDER,,customer65@example.com,2025-11-22T10:15:28.4706872,,,820.178899,,5|2|2|2|2,,ORD-00944,SKU408|SKU301|SKU885|SKU589|SKU751,SHIPPED,,,
ORDER,,customer121@example.com,2025-09-02T10:15:28.4706872,,,206.661664,,2,,ORD-00945,SKU342,NEW,,,
ORDER,,customer20@example.com,2025-03-18T10:15:28.4706872,,,516.481074,,2|1,,ORD-00946,SKU759|SKU65,SHIPPED,,,
ORDER,,customer256@example.com,2025-06-12T10:15:28.4706872,,,1188.614705,,4|3|1,,ORD-00947,SKU123|SKU1000|SKU225,PENDING,,,
ORDER,,customer364@example.com,2026-01-08T10:15:28.4706872,,,439.934181,,3,,ORD-00948,SKU829,PAID,,,
ORDER,,customer162@example.com,2025-07-18T10:15:28.4706872,,,200.406113,,1,,ORD-00949,SKU458,CANCELLED,,,
ORDER,,customer175@example.com,2025-02-18T10:15:28.4706872,,,1051.935453,,3|4|3|4,,ORD-00950,SKU993|SKU24|SKU967|SKU114,NEW,,,
ORDER,,customer275@example.com,2025-11-26T10:15:28.4706872,,,1640.255129,,1|1|3|1,,ORD-00951,SKU234|SKU694|SKU971|SKU852,PENDING,,,
ORDER,,customer298@example.com,2025-07-02T10:15:28.4706872,,,1495.633358,,4|3|2,,ORD-00952,SKU166|SKU831|SKU705,PENDING,,,
ORDER,,customer406@example.com,2025-08-12T10:15:28.4706872,,,1043.159107,,4|3|5|5|1,,ORD-00953,SKU992|SKU587|SKU330|SKU208|SKU1,CANCELLED,,,
ORDER,,customer388@example.com,2025-05-15T10:15:28.4706872,,,956.758545,,1|1,,ORD-00954,SKU402|SKU580,NEW,,,
ORDER,,customer228@example.com,2025-06-08T10:15:28.4706872,,,729.872233,,2|4|4|2,,ORD-00955,SKU895|SKU345|SKU465|SKU122,NEW,,,
ORDER,,customer422@example.com,2025-02-05T10:15:28.4706872,,,1598.786736,,5|3|1|4|1,,ORD-00956,SKU401|SKU776|SKU58|SKU945|SKU888,CANCELLED,,,
ORDER,,customer475@example.com,2025-12-29T10:15:28.4706872,,,509.334536,,3|1,,ORD-00957,SKU495|SKU359,PENDING,,,
ORDER,,customer45@example.com,2025-05-14T10:15:28.4706872,,,269.223195,,5|3|2,,ORD-00958,SKU953|SKU485|SKU666,PAID,,,
ORDER,,customer441@example.com,2025-09-11T10:15:28.4706872,,,319.212826,,3|1|4|5,,ORD-00959,SKU619|SKU532|SKU9|SKU822,PAID,,,
ORDER,,customer19@example.com,2025-05-01T10:15:28.4706872,,,416.574435,,1,,ORD-00960,SKU316,NEW,,,
ORDER,,customer218@example.com,2025-06-21T10:15:28.4706872,,,28.038133,,2|3,,ORD-00961,SKU921|SKU159,PAID,,,
ORDER,,customer40@example.com,2025-08-25T10:15:28.4706872,,,974.202398,,1|2|4|4,,ORD-00962,SKU821|SKU732|SKU199|SKU100,NEW,,,
ORDER,,customer466@example.com,2025-10-07T10:15:28.4706872,,,417.974954,,5|1,,ORD-00963,SKU299|SKU471,SHIPPED,,,
ORDER,,customer385@example.com,2025-04-21T10:15:28.4706872,,,241.537967,,2|5|3,,ORD-00964,SKU146|SKU212|SKU693,NEW,,,
ORDER,,customer453@example.com,2025-07-27T10:15:28.4706872,,,751.099625,,2|3|2|1,,ORD-00965,SKU633|SKU218|SKU371|SKU117,SHIPPED,,,
ORDER,,customer200@example.com,2025-12-23T10:15:28.4706872,,,667.151693,,1|3,,ORD-00966,SKU561|SKU842,NEW,,,
ORDER,,customer159@example.com,2025-07-27T10:15:28.4706872,,,45.478004,,1|5|2|3|5,,ORD-00967,SKU887|SKU639|SKU506|SKU930|SKU465,SHIPPED,,,
ORDER,,customer54@example.com,2025-10-01T10:15:28.4706872,,,1366.756129,,4|1|5|1,,ORD-00968,SKU829|SKU71|SKU74|SKU67,PENDING,,,
ORDER,,customer324@example.com,2025-04-08T10:15:28.4706872,,,649.292036,,2|1,,ORD-00969,SKU292|SKU80,SHIPPED,,,
ORDER,,customer297@example.com,2025-12-19T10:15:28.4706872,,,247.622024,,2|5,,ORD-00970,SKU533|SKU851,NEW,,,
ORDER,,customer492@example.com,2025-02-11T10:15:28.4706872,,,650.204972,,2|3|4,,ORD-00971,SKU692|SKU263|SKU485,CANCELLED,,,
ORDER,,customer97@example.com,2026-01-07T10:15:28.4706872,,,946.511572,,2|2|1,,ORD-00972,SKU314|SKU3|SKU934,NEW,,,
ORDER,,customer23@example.com,2025-12-29T10:15:28.4706872,,,1421.402029,,3|3|2|4|1,,ORD-00973,SKU348|SKU472|SKU744|SKU287|SKU211,PAID,,,
ORDER,,customer359@example.com,2025-06-06T10:15:28.4706872,,,360.656156,,2,,ORD-00974,SKU322,CANCELLED,,,
ORDER,,customer351@example.com,2025-12-22T10:15:28.4706872,,,655.786260,,3|1,,ORD-00975,SKU82|SKU234,PAID,,,
ORDER,,customer440@example.com,2025-11-27T10:15:28.4706872,,,1193.240997,,4|4|2,,ORD-00976,SKU772|SKU960|SKU858,PENDING,,,
ORDER,,customer87@example.com,2025-02-28T10:15:28.4706872,,,1485.226497,,3|2|3|1,,ORD-00977,SKU213|SKU733|SKU775|SKU264,PENDING,,,
ORDER,,customer346@example.com,2025-12-02T10:15:28.4706872,,,1715.174422,,3|3|3|2,,ORD-00978,SKU887|SKU384|SKU336|SKU918,NEW,,,
ORDER,,customer32@example.com,2025-02-05T10:15:28.4706872,,,418.573046,,1,,ORD-00979,SKU621,CANCELLED,,,
ORDER,,customer123@example.com,2025-09-15T10:15:28.4706872,,,536.667912,,5|2|1|2,,ORD-00980,SKU291|SKU704|SKU446|SKU982,SHIPPED,,,
ORDER,,customer7@example.com,2025-11-14T10:15:28.4706872,,,390.461317,,4,,ORD-00981,SKU905,PENDING,,,
ORDER,,customer68@example.com,2025-03-30T10:15:28.4706872,,,1366.149917,,5|4|4|1,,ORD-00982,SKU574|SKU4|SKU652|SKU1000,SHIPPED,,,
ORDER,,customer169@example.com,2025-06-03T10:15:28.4706872,,,650.420301,,5|1|4,,ORD-00983,SKU417|SKU198|SKU885,NEW,,,
ORDER,,customer400@example.com,2026-01-18T10:15:28.4706872,,,1383.205720,,2|2|5|2|4,,ORD-00984,SKU162|SKU527|SKU819|SKU550|SKU541,CANCELLED,,,
ORDER,,customer245@example.com,2025-12-14T10:15:28.4706872,,,607.826867,,4|2,,ORD-00985,SKU122|SKU931,PAID,,,
ORDER,,customer107@example.com,2025-05-10T10:15:28.4706872,,,130.151212,,2,,ORD-00986,SKU465,CANCELLED,,,
ORDER,,customer348@example.com,2025-06-05T10:15:28.4706872,,,1275.615272,,5|3|2|4,,ORD-00987,SKU542|SKU765|SKU668|SKU836,PAID,,,
ORDER,,customer333@example.com,2025-05-31T10:15:28.4706872,,,946.777097,,1|4|5|3,,ORD-00988,SKU884|SKU912|SKU91|SKU304,PENDING,,,
ORDER,,customer157@example.com,2025-05-24T10:15:28.4706872,,,386.328187,,5|1,,ORD-00989,SKU516|SKU28,NEW,,,
ORDER,,customer316@example.com,2025-02-19T10:15:28.4706872,,,2241.644259,,2|2|3|3|5,,ORD-00990,SKU214|SKU446|SKU485|SKU768|SKU366,CANCELLED,,,
ORDER,,customer449@example.com,2025-03-02T10:15:28.4706872,,,1389.564309,,1|2|3,,ORD-00991,SKU792|SKU171|SKU360,PENDING,,,
ORDER,,customer151@example.com,2025-10-28T10:15:28.4706872,,,354.349624,,5,,ORD-00992,SKU474,PENDING,,,
ORDER,,customer37@example.com,2025-01-26T10:15:28.4706872,,,689.702266,,2|4|4|4|1,,ORD-00993,SKU761|SKU986|SKU123|SKU185|SKU837,NEW,,,
ORDER,,customer234@example.com,2025-02-14T10:15:28.4706872,,,1388.968957,,3|3|5|1,,ORD-00994,SKU18|SKU541|SKU99|SKU745,CANCELLED,,,
ORDER,,customer386@example.com,2025-05-21T10:15:28.4706872,,,613.524774,,1|1|4,,ORD-00995,SKU433|SKU949|SKU691,PENDING,,,
ORDER,,customer249@example.com,2025-03-06T10:15:28.4706872,,,1315.161650,,5|2|5|4|1,,ORD-00996,SKU455|SKU810|SKU200|SKU550|SKU442,SHIPPED,,,
ORDER,,customer423@example.com,2025-01-29T10:15:28.4706872,,,805.345267,,5|1,,ORD-00997,SKU690|SKU507,CANCELLED,,,
ORDER,,customer144@example.com,2025-05-09T10:15:28.4706872,,,477.911389,,4,,ORD-00998,SKU759,PENDING,,,
ORDER,,customer360@example.com,2025-12-13T10:15:28.4706872,,,81.542381,,1|4|5|4|4,,ORD-00999,SKU646|SKU145|SKU817|SKU315|SKU928,NEW,,,
ORDER,,customer227@example.com,2025-10-19T10:15:28.4706872,,,453.836120,,5|1|5,,ORD-01000,SKU326|SKU143|SKU881,NEW,,,
ORDER,,customer170@example.com,2025-08-17T10:15:28.4748445,,,363.580397,,3|3,,ORD-01001,SKU486|SKU629,PENDING,,,
ORDER,,customer292@example.com,2025-05-20T10:15:28.4748445,,,55.990420,,1,,ORD-01002,SKU414,SHIPPED,,,
ORDER,,customer131@example.com,2025-06-02T10:15:28.4748445,,,193.266466,,1|3,,ORD-01003,SKU386|SKU136,PAID,,,
ORDER,,customer38@example.com,2025-06-06T10:15:28.4748445,,,1317.012273,,1|2|3|1|4,,ORD-01004,SKU977|SKU584|SKU495|SKU375|SKU711,SHIPPED,,,
ORDER,,customer382@example.com,2025-07-11T10:15:28.4748445,,,23.546885,,4|4,,ORD-01005,SKU802|SKU350,SHIPPED,,,
ORDER,,customer477@example.com,2025-01-25T10:15:28.4748445,,,86.594787,,4|3|5|3,,ORD-01006,SKU472|SKU848|SKU296|SKU363,SHIPPED,,,
ORDER,,customer89@example.com,2025-09-07T10:15:28.4748445,,,974.637522,,3|4|5|5|5,,ORD-01007,SKU276|SKU306|SKU797|SKU191|SKU495,CANCELLED,,,
ORDER,,customer163@example.com,2025-06-27T10:15:28.4748445,,,424.400819,,5,,ORD-01008,SKU303,PAID,,,
ORDER,,customer473@example.com,2025-03-15T10:15:28.4748445,,,1069.439650,,1|3|4|4,,ORD-01009,SKU913|SKU502|SKU672|SKU307,NEW,,,
ORDER,,customer420@example.com,2025-05-23T10:15:28.4748445,,,979.879888,,5|2|5|4|2,,ORD-01010,SKU973|SKU186|SKU558|SKU821|SKU180,PAID,,,
ORDER,,customer79@example.com,2025-11-18T10:15:28.4748445,,,968.280059,,5|3|5|3|3,,ORD-01011,SKU209|SKU470|SKU169|SKU87|SKU933,PAID,,,
